
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-13 16:37:26 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 2.35ms
  2026-05-13 16:37:26 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 3.44ms
  2026-05-13 16:37:26 /images/category/thumb.png ........................................................... ~ 4.52ms
  2026-05-13 16:37:22 /storage/34/conversions/slide-0-cover.jpg ................................................ ~ 3s
  2026-05-13 16:37:26 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 6.13ms
  2026-05-13 16:37:26 /storage/97/conversions/nutella-milkshae-cover.png ................................... ~ 1.29ms
  2026-05-13 16:37:26 /storage/109/conversions/fruit-shots-cover.png ....................................... ~ 2.46ms
  2026-05-13 16:37:26 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 3.93ms
  2026-05-13 16:37:26 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 4.27ms
  2026-05-13 16:37:26 /images/item/cover.png ............................................................... ~ 5.15ms
  2026-05-13 16:37:26 /storage/62/conversions/download-(2)-cover.jpg ....................................... ~ 4.72ms
  2026-05-13 16:37:26 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 0.16ms
  2026-05-13 16:37:26 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 0.16ms
  2026-05-13 16:37:26 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 1.61ms
  2026-05-13 16:37:26 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 2.69ms
  2026-05-13 16:37:26 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 2.49ms
  2026-05-13 16:37:26 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 3.40ms
  2026-05-13 16:37:26 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 3.22ms
  2026-05-13 16:37:26 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 3.43ms
  2026-05-13 16:37:26 /storage/96/conversions/golden-mango-bliss-cover.png ................................. ~ 0.16ms
  2026-05-13 16:37:48 /home .............................................................................. ~ 501.11ms
  2026-05-13 16:37:48 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 505.82ms
  2026-05-13 16:37:48 /themes/default/fonts/lab/lab.css .................................................... ~ 2.06ms
  2026-05-13 16:37:48 /themes/default/fonts/typography/public/public.css ................................... ~ 4.91ms
  2026-05-13 16:37:48 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 5.05ms
  2026-05-13 16:37:48 /themes/default/css/custom.css ....................................................... ~ 7.10ms
  2026-05-13 16:37:48 /build/assets/app-BKzF4Rl9.css ....................................................... ~ 7.17ms
  2026-05-13 16:37:48 /build/assets/app-CpvByPl6.css ....................................................... ~ 3.46ms
  2026-05-13 16:37:48 /themes/default/js/drawer.js ......................................................... ~ 2.92ms
  2026-05-13 16:37:48 /themes/default/js/modal.js .......................................................... ~ 0.26ms
  2026-05-13 16:37:48 /themes/default/js/customScript.js ................................................... ~ 3.39ms
  2026-05-13 16:37:48 /themes/default/js/tabs.js ........................................................... ~ 6.18ms
  2026-05-13 16:37:48 /themes/default/js/dropdown.js ....................................................... ~ 9.42ms
  2026-05-13 16:37:48 /build/assets/app-DG3rio2s.js ....................................................... ~ 18.08ms
  2026-05-13 16:37:48 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 2.87ms
  2026-05-13 16:37:48 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.21ms
  2026-05-13 16:37:48 /api/frontend/setting .............................................................. ~ 513.90ms
  2026-05-13 16:37:48 /api/frontend/item-category ........................................................ ~ 517.20ms
  2026-05-13 16:37:48 /api/frontend/setting .................................................................... ~ 1s
  2026-05-13 16:37:48 /api/frontend/page ....................................................................... ~ 1s
  2026-05-13 16:37:48 /build/assets/HomeComponent-Dj0V5GPM.js .................................................. ~ 1s
  2026-05-13 16:37:48 /build/assets/ItemComponent-C5fbfu7N.css ................................................. ~ 1s
  2026-05-13 16:37:49 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 5.11ms
  2026-05-13 16:37:49 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 6.62ms
  2026-05-13 16:37:49 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 8.50ms
  2026-05-13 16:37:49 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 7.31ms
  2026-05-13 16:37:49 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 6.25ms
  2026-05-13 16:37:49 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 6.91ms
  2026-05-13 16:37:49 /build/assets/swiper-vue-BLVzzdYP.js ................................................. ~ 0.28ms
  2026-05-13 16:37:49 /build/assets/CategoryComponent-DhAGPBpe.js .......................................... ~ 2.85ms
  2026-05-13 16:37:49 /api/frontend/language ............................................................... ~ 0.23ms
  2026-05-13 16:37:50 /api/frontend/language/show/1 ...................................................... ~ 503.48ms
  2026-05-13 16:37:49 /build/assets/itemDesignEnum-CKbsMq1M.js ........................................... ~ 509.84ms
  2026-05-13 16:37:50 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 16:37:49 /build/assets/ItemComponent-DfyAN4yg.js .................................................. ~ 1s
  2026-05-13 16:37:49 /build/assets/OfferComponent-qbMYLTnv.js ................................................. ~ 1s
  2026-05-13 16:37:50 /storage/30/kahumbo-logo.-2.png .................................................... ~ 515.55ms
  2026-05-13 16:37:51 /api/frontend/order ................................................................ ~ 507.15ms
  2026-05-13 16:37:51 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 16:37:51 /storage/26/english.png .................................................................. ~ 1s
  2026-05-13 16:37:51 /storage/32/kahumbo-logo-white.png ....................................................... ~ 1s
  2026-05-13 16:37:51 /storage/28/german.png ................................................................... ~ 1s
  2026-05-13 16:37:52 /api/frontend/slider ............................................................... ~ 521.87ms
  2026-05-13 16:37:52 /api/frontend/item/featured-items ........................................................ ~ 1s
  2026-05-13 16:37:51 /images/cart/empty-cart.gif .............................................................. ~ 2s
  2026-05-13 16:37:52 /api/frontend/offer ...................................................................... ~ 1s
  2026-05-13 16:37:53 /api/frontend/item/popular-items ......................................................... ~ 1s
  2026-05-13 16:37:53 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................. ~ 514.46ms
  2026-05-13 16:37:54 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 2.23ms
  2026-05-13 16:37:54 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 4.37ms
  2026-05-13 16:37:54 /storage/104/conversions/coffee-thumb.png ............................................ ~ 5.10ms
  2026-05-13 16:37:54 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 7.31ms
  2026-05-13 16:37:54 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 7.45ms
  2026-05-13 16:37:54 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 7.38ms
  2026-05-13 16:37:54 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 8.37ms
  2026-05-13 16:37:54 /images/category/thumb.png ........................................................... ~ 8.06ms
  2026-05-13 16:37:54 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 9.26ms
  2026-05-13 16:37:54 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 9.02ms
  2026-05-13 16:37:54 /api/frontend/cookies .............................................................. ~ 503.71ms
  2026-05-13 16:37:54 /api/frontend/country-code/show/GBR ................................................ ~ 510.39ms
  2026-05-13 16:37:54 /api/frontend/device-token/web ........................................................... ~ 1s
  2026-05-13 16:37:55 /storage/36/conversions/slider-03-cover.jpg ........................................ ~ 516.07ms
  2026-05-13 16:37:55 /storage/35/conversions/slide-1-cover.jpg ............................................ ~ 2.45ms
  2026-05-13 16:37:55 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 4.52ms
  2026-05-13 16:37:55 /storage/62/conversions/download-(2)-cover.jpg ....................................... ~ 5.79ms
  2026-05-13 16:37:55 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 7.68ms
  2026-05-13 16:37:55 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 9.95ms
  2026-05-13 16:37:55 /firebase-messaging-sw.js ............................................................ ~ 8.22ms
  2026-05-13 16:37:55 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 0.36ms
  2026-05-13 16:37:55 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 0.23ms
  2026-05-13 16:37:55 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 1.11ms
  2026-05-13 16:37:55 /images/item/cover.png ............................................................... ~ 0.40ms
  2026-05-13 16:37:55 /storage/109/conversions/fruit-shots-cover.png ....................................... ~ 4.63ms
  2026-05-13 16:37:55 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 0.77ms
